sn,name,price
1070,Cauli Local,18.00
1071,Cauli Local,18.00
1072,Cauli Local,18.00
1073,Cauli Local,18.00
1074,Cauli Local,18.00
1075,Cauli Local,18.00
1076,Cauli Local,18.00
1077,Cauli Local,18.00
1078,Cauli Local,18.00
1079,Cauli Local,18.00
1080,Cauli Local,18.00
1081,Cauli Local,18.00
1082,Cauli Local,18.00
1083,Cauli Local,18.00
1084,Cauli Local,18.00
1085,Cauli Local,18.00
1086,Cauli Local,17.00
1087,Cauli Local,18.00
1088,Cauli Local,12.00
1089,Cauli Local,12.00
1090,Cauli Local,12.00
1091,Cauli Local,18.00
1092,Cauli Local,22.00
1093,Cauli Local,23.00
1094,Cauli Local,33.00
1095,Cauli Local,32.00
1096,Cauli Local,33.00
1097,Cauli Local,19.00
1098,Cauli Local,22.00
1099,Cauli Local,26.00
1100,Cauli Local,22.00
1101,Cauli Local,22.00
1102,Cauli Local,22.00
1103,Cauli Local,22.00
1104,Cauli Local,22.00
1105,Cauli Local,22.00
1106,Cauli Local,23.00
1107,Cauli Local,22.00
1108,Cauli Local,19.00
1109,Cauli Local,20.00
1110,Cauli Local,20.00
1111,Cauli Local,22.00
1112,Cauli Local,22.00
1113,Cauli Local,22.00
1114,Cauli Local,22.00
1115,Cauli Local,22.00
1116,Cauli Local,22.00
1117,Cauli Local,18.00
1118,Cauli Local,22.00
1119,Cauli Local,22.00
1120,Cauli Local,22.00
1121,Cauli Local,22.00
1122,Cauli Local,22.00
1123,Cauli Local,23.00
1124,Cauli Local,22.00
1125,Cauli Local,28.00
1126,Cauli Local,36.00
1127,Cauli Local,34.00
1128,Cauli Local,33.00
1129,Cauli Local,35.00
1130,Cauli Local,28.00
1131,Cauli Local,33.00
1132,Cauli Local,28.00
1133,Cauli Local,28.00
1134,Cauli Local,33.00
1135,Cauli Local,28.00
1136,Cauli Local,33.00
1137,Cauli Local,33.00
1138,Cauli Local,32.00
1139,Cauli Local,38.00
1140,Cauli Local,38.00
1141,Cauli Local,39.00
1142,Cauli Local,42.00
1143,Cauli Local,42.00
1144,Cauli Local,42.00
1145,Cauli Local,48.00
1146,Cauli Local,42.00
1147,Cauli Local,38.00
1148,Cauli Local,38.00
1149,Cauli Local,42.00
1150,Cauli Local,42.00
1151,Cauli Local,42.00
1152,Cauli Local,43.00
1153,Cauli Local,48.00
1154,Cauli Local,48.00
1155,Cauli Local,48.00
1156,Cauli Local,48.00
1157,Cauli Local,48.00
1158,Cauli Local,56.00
1159,Cauli Local,38.00
1160,Cauli Local,38.00
1161,Cauli Local,38.00
1162,Cauli Local,38.00
1163,Cauli Local,48.00
1164,Cauli Local,48.00
1165,Cauli Local,52.00
1166,Cauli Local,52.00
1167,Cauli Local,48.00
1168,Cauli Local,52.00
1169,Cauli Local,48.00
1170,Cauli Local,48.00
1171,Cauli Local,48.00
1172,Cauli Local,48.00
1173,Cauli Local,48.00
1174,Cauli Local,48.00
1175,Cauli Local,48.00
1176,Cauli Local,48.00
1177,Cauli Local,52.00
1178,Cauli Local,52.00
1179,Cauli Local,52.00
1180,Cauli Local,52.00
1181,Cauli Local,58.00
1182,Cauli Local,58.00
1183,Cauli Local,62.00
1184,Cauli Local,62.00
1185,Cauli Local,63.00
1186,Cauli Local,63.00
1187,Cauli Local,51.00
1188,Cauli Local,56.00
1189,Cauli Local,56.00
1190,Cauli Local,62.00
1191,Cauli Local,62.00
1192,Cauli Local,78.00
1193,Cauli Local,72.00
1194,Cauli Local,78.00
1195,Cauli Local,78.00
1196,Cauli Local,78.00
1197,Cauli Local,78.00
1198,Cauli Local,75.00
1199,Cauli Local,72.00
1200,Cauli Local,72.00
1201,Cauli Local,68.00
1202,Cauli Local,72.00
1203,Cauli Local,78.00
1204,Cauli Local,78.00
1205,Cauli Local,68.00
1206,Cauli Local,68.00
1207,Cauli Local,68.00
1208,Cauli Local,68.00
1209,Cauli Local,52.00
1210,Cauli Local,52.00
1211,Cauli Local,52.00
1212,Cauli Local,52.00
1213,Cauli Local,62.00
1214,Cauli Local,58.00
1215,Cauli Local,58.00
1216,Cauli Local,58.00
1217,Cauli Local,52.00
1218,Cauli Local,52.00
1219,Cauli Local,52.00
1220,Cauli Local,52.00
1221,Cauli Local,62.00
1222,Cauli Local,52.00
1223,Cauli Local,52.00
1224,Cauli Local,54.00
1225,Cauli Local,62.00
1226,Cauli Local,62.00
1227,Cauli Local,52.00
1228,Cauli Local,48.00
1229,Cauli Local,48.00
1230,Cauli Local,58.00
1231,Cauli Local,59.00
1232,Cauli Local,62.00
1233,Cauli Local,62.00
1234,Cauli Local,52.00
1235,Cauli Local,47.00
1236,Cauli Local,52.00
1237,Cauli Local,52.00
1238,Cauli Local,52.00
1239,Cauli Local,55.00
1240,Cauli Local,52.00
1241,Cauli Local,57.00
1242,Cauli Local,58.00
1243,Cauli Local,52.00
1244,Cauli Local,58.00
1245,Cauli Local,59.00
1246,Cauli Local,58.00
1247,Cauli Local,58.00
1248,Cauli Local,52.00
1249,Cauli Local,52.00
1250,Cauli Local,58.00
1251,Cauli Local,78.00
1252,Cauli Local,78.00
1253,Cauli Local,72.00
1254,Cauli Local,82.00
1255,Cauli Local,98.00
1256,Cauli Local,98.00
1257,Cauli Local,82.00
1258,Cauli Local,98.00
1259,Cauli Local,98.00
1260,Cauli Local,78.00
1261,Cauli Local,78.00
1262,Cauli Local,78.00
1263,Cauli Local,78.00
1264,Cauli Local,78.00
1265,Cauli Local,78.00
1266,Cauli Local,78.00
1267,Cauli Local,72.00
1268,Cauli Local,78.00
1269,Cauli Local,78.00
1270,Cauli Local,78.00
1271,Cauli Local,68.00
1272,Cauli Local,78.00
1273,Cauli Local,78.00
1274,Cauli Local,78.00
1275,Cauli Local,78.00
1276,Cauli Local,78.00
1277,Cauli Local,78.00
1278,Cauli Local,78.00
1279,Cauli Local,78.00
1280,Cauli Local,78.00
1281,Cauli Local,78.00
1282,Cauli Local,78.00
1283,Cauli Local,62.00
1284,Cauli Local,60.00
1285,Cauli Local,82.00
1286,Cauli Local,60.00
1287,Cauli Local,72.00
1288,Cauli Local,62.00
1289,Cauli Local,68.00
1290,Cauli Local,72.00
1291,Cauli Local,78.00
1292,Cauli Local,78.00
1293,Cauli Local,78.00
1294,Cauli Local,78.00
1295,Cauli Local,62.00
1296,Cauli Local,55.00
1297,Cauli Local,52.00
1298,Cauli Local,48.00
1299,Cauli Local,48.00
1300,Cauli Local,48.00
1301,Cauli Local,58.00
1302,Cauli Local,52.00
1303,Cauli Local,58.00
1304,Cauli Local,62.00
1305,Cauli Local,62.00
1306,Cauli Local,62.00
1307,Cauli Local,62.00
1308,Cauli Local,58.00
1309,Cauli Local,62.00
1310,Cauli Local,78.00
1311,Cauli Local,78.00
1312,Cauli Local,78.00
1313,Cauli Local,72.00
1314,Cauli Local,155.00
1315,Cauli Local,135.00
1316,Cauli Local,105.00
1317,Cauli Local,78.00
1318,Cauli Local,72.00
1319,Cauli Local,62.00
1320,Cauli Local,62.00
1321,Cauli Local,58.00
1322,Cauli Local,82.00
1323,Cauli Local,92.00
1324,Cauli Local,92.00
1325,Cauli Local,105.00
1326,Cauli Local,92.00
1327,Cauli Local,92.00
1328,Cauli Local,93.00
1329,Cauli Local,92.00
1330,Cauli Local,65.00
1331,Cauli Local,78.00
1332,Cauli Local,72.00
1333,Cauli Local,72.00
1334,Cauli Local,71.00
1335,Cauli Local,68.00
1336,Cauli Local,73.00
1337,Cauli Local,72.00
1338,Cauli Local,72.00
1339,Cauli Local,68.00
1340,Cauli Local,62.00
1341,Cauli Local,58.00
1342,Cauli Local,58.00
1343,Cauli Local,55.00
1344,Cauli Local,52.00
1345,Cauli Local,48.00
1346,Cauli Local,47.00
1347,Cauli Local,52.00
1348,Cauli Local,52.00
1349,Cauli Local,52.00
1350,Cauli Local,58.00
1351,Cauli Local,45.00
1352,Cauli Local,46.00
1353,Cauli Local,38.00
1354,Cauli Local,38.00
1355,Cauli Local,38.00
1356,Cauli Local,38.00
1357,Cauli Local,38.00
1358,Cauli Local,42.00
1359,Cauli Local,42.00
1360,Cauli Local,38.00
1361,Cauli Local,38.00
1362,Cauli Local,38.00
1363,Cauli Local,38.00
1364,Cauli Local,38.00
1365,Cauli Local,28.00
1366,Cauli Local,22.00
1367,Cauli Local,19.00
1368,Cauli Local,19.00
1369,Cauli Local,30.00
1370,Cauli Local,23.00
1371,Cauli Local,22.00
1372,Cauli Local,22.00
1373,Cauli Local,19.00
1374,Cauli Local,22.00
1375,Cauli Local,22.00
1376,Cauli Local,22.00
1377,Cauli Local,23.00
1378,Cauli Local,22.00
1379,Cauli Local,22.00
1380,Cauli Local,28.00
1381,Cauli Local,28.00
1382,Cauli Local,28.00
1383,Cauli Local,28.00
1384,Cauli Local,25.00
1385,Cauli Local,22.00
1386,Cauli Local,22.00
1387,Cauli Local,22.00
1388,Cauli Local,42.00
1389,Cauli Local,48.00
1390,Cauli Local,42.00
1391,Cauli Local,49.00
1392,Cauli Local,48.00
1393,Cauli Local,42.00
1394,Cauli Local,48.00
1395,Cauli Local,48.00
1396,Cauli Local,42.00
1397,Cauli Local,44.00
1398,Cauli Local,38.00
1399,Cauli Local,38.00
1400,Cauli Local,38.00
1401,Cauli Local,38.00
1402,Cauli Local,42.00
1403,Cauli Local,38.00
1404,Cauli Local,33.00
1405,Cauli Local,33.00
1406,Cauli Local,38.00
1407,Cauli Local,33.00
1408,Cauli Local,33.00
1409,Cauli Local,33.00
1410,Cauli Local,33.00
1411,Cauli Local,33.00
1412,Cauli Local,38.00
1413,Cauli Local,48.00
1414,Cauli Local,48.00
1415,Cauli Local,48.00
1416,Cauli Local,48.00
1417,Cauli Local,38.00
1418,Cauli Local,43.00
1419,Cauli Local,48.00
1420,Cauli Local,52.00
1421,Cauli Local,48.00
1422,Cauli Local,52.00
1423,Cauli Local,48.00
1424,Cauli Local,43.00
1425,Cauli Local,48.00
1426,Cauli Local,38.00
1427,Cauli Local,38.00
1428,Cauli Local,38.00
1429,Cauli Local,38.00
1430,Cauli Local,38.00
1431,Cauli Local,33.00
1432,Cauli Local,33.00
1433,Cauli Local,28.00
1434,Cauli Local,38.00
1435,Cauli Local,33.00
1436,Cauli Local,29.00
1437,Cauli Local,29.00
1438,Cauli Local,33.00
1439,Cauli Local,28.00
1440,Cauli Local,28.00
1441,Cauli Local,28.00
1442,Cauli Local,22.00
1443,Cauli Local,22.00
1444,Cauli Local,28.00
1445,Cauli Local,45.00
1446,Cauli Local,38.00
1447,Cauli Local,23.00
1448,Cauli Local,31.00
1449,Cauli Local,33.00
1450,Cauli Local,38.00
1451,Cauli Local,38.00
1452,Cauli Local,43.00
1453,Cauli Local,42.00
1454,Cauli Local,38.00
1455,Cauli Local,42.00
1456,Cauli Local,48.00
1457,Cauli Local,45.00
1458,Cauli Local,48.00
1459,Cauli Local,53.00
1460,Cauli Local,48.00
1461,Cauli Local,48.00
1462,Cauli Local,52.00
1463,Cauli Local,52.00
1464,Cauli Local,52.00
1465,Cauli Local,52.00
1466,Cauli Local,48.00
1467,Cauli Local,48.00
1468,Cauli Local,48.00
1469,Cauli Local,52.00
1470,Cauli Local,62.00
1471,Cauli Local,62.00
1472,Cauli Local,58.00
1473,Cauli Local,53.00
1474,Cauli Local,58.00
1475,Cauli Local,58.00
1476,Cauli Local,52.00
1477,Cauli Local,52.00
1478,Cauli Local,52.00
1479,Cauli Local,53.00
1480,Cauli Local,53.00
1481,Cauli Local,52.00
1482,Cauli Local,53.00
1483,Cauli Local,62.00
1484,Cauli Local,52.00
1485,Cauli Local,52.00
1486,Cauli Local,52.00
1487,Cauli Local,53.00
1488,Cauli Local,42.00
1489,Cauli Local,42.00
1490,Cauli Local,38.00
1491,Cauli Local,38.00
1492,Cauli Local,42.00
1493,Cauli Local,48.00
1494,Cauli Local,48.00
1495,Cauli Local,42.00
1496,Cauli Local,48.00
1497,Cauli Local,48.00
1498,Cauli Local,38.00
1499,Cauli Local,38.00
1500,Cauli Local,38.00
1501,Cauli Local,38.00
1502,Cauli Local,38.00
1503,Cauli Local,33.00
1504,Cauli Local,38.00
1505,Cauli Local,33.00
1506,Cauli Local,33.00
1507,Cauli Local,33.00
1508,Cauli Local,38.00
1509,Cauli Local,28.00
1510,Cauli Local,28.00
1511,Cauli Local,38.00
1512,Cauli Local,28.00
1513,Cauli Local,28.00
1514,Cauli Local,28.00
1515,Cauli Local,28.00
1516,Cauli Local,28.00
1517,Cauli Local,28.00
1518,Cauli Local,28.00
1519,Cauli Local,30.00
1520,Cauli Local,33.00
1521,Cauli Local,33.00
1522,Cauli Local,28.00
1523,Cauli Local,38.00
1524,Cauli Local,42.00
1525,Cauli Local,52.00
1526,Cauli Local,52.00
1527,Cauli Local,52.00
1528,Cauli Local,58.00
1529,Cauli Local,58.00
1530,Cauli Local,58.00
1531,Cauli Local,33.00
1532,Cauli Local,59.00
1533,Cauli Local,67.00
1534,Cauli Local,78.00
1535,Cauli Local,68.00
1536,Cauli Local,68.00
1537,Cauli Local,68.00
1538,Cauli Local,62.00
1539,Cauli Local,77.00
1540,Cauli Local,78.00
1541,Cauli Local,78.00
1542,Cauli Local,78.00
1543,Cauli Local,78.00
1544,Cauli Local,78.00
1545,Cauli Local,78.00
1546,Cauli Local,78.00
1547,Cauli Local,78.00
1548,Cauli Local,98.00
1549,Cauli Local,88.00
1550,Cauli Local,88.00
1551,Cauli Local,88.00
1552,Cauli Local,78.00
1553,Cauli Local,72.00
1554,Cauli Local,58.00
1555,Cauli Local,58.00
1556,Cauli Local,62.00
1557,Cauli Local,58.00
1558,Cauli Local,58.00
1559,Cauli Local,58.00
1560,Cauli Local,98.00
1561,Cauli Local,48.00
1562,Cauli Local,42.00
1563,Cauli Local,48.00
1564,Cauli Local,38.00
1565,Cauli Local,38.00
1566,Cauli Local,42.00
1567,Cauli Local,48.00
1568,Cauli Local,42.00
1569,Cauli Local,38.00
1570,Cauli Local,52.00
1571,Cauli Local,48.00
1572,Cauli Local,58.00
1573,Cauli Local,43.00
1574,Cauli Local,58.00
1575,Cauli Local,52.00
1576,Cauli Local,52.00
1577,Cauli Local,52.00
1578,Cauli Local,52.00
1579,Cauli Local,58.00
1580,Cauli Local,48.00
1581,Cauli Local,52.00
1582,Cauli Local,42.00
1583,Cauli Local,48.00
1584,Cauli Local,48.00
1585,Cauli Local,48.00
1586,Cauli Local,58.00
1587,Cauli Local,52.00
1588,Cauli Local,52.00
1589,Cauli Local,48.00
1590,Cauli Local,52.00
1591,Cauli Local,53.00
1592,Cauli Local,53.00
1593,Cauli Local,62.00
1594,Cauli Local,68.00
1595,Cauli Local,68.00
1596,Cauli Local,68.00
1597,Cauli Local,62.00
1598,Cauli Local,68.00
1599,Cauli Local,68.00
1600,Cauli Local,78.00
1601,Cauli Local,72.00
1602,Cauli Local,98.00
1603,Cauli Local,98.00
1604,Cauli Local,98.00
1605,Cauli Local,98.00
1606,Cauli Local,75.00
1607,Cauli Local,98.00
1608,Cauli Local,98.00
1609,Cauli Local,98.00
1610,Cauli Local,98.00
1611,Cauli Local,92.00
1612,Cauli Local,93.00
1613,Cauli Local,84.00
1614,Cauli Local,80.00
1615,Cauli Local,76.00
1616,Cauli Local,75.00
1617,Cauli Local,92.00
1618,Cauli Local,98.00
1619,Cauli Local,92.00
1620,Cauli Local,88.00
1621,Cauli Local,98.00
1622,Cauli Local,98.00
1623,Cauli Local,98.00
1624,Cauli Local,92.00
1625,Cauli Local,88.00
1626,Cauli Local,88.00
1627,Cauli Local,88.00
1628,Cauli Local,105.00
1629,Cauli Local,115.00
1630,Cauli Local,115.00
1631,Cauli Local,98.00
1632,Cauli Local,98.00
1633,Cauli Local,104.00
1634,Cauli Local,95.00
1635,Cauli Local,105.00
1636,Cauli Local,98.00
1637,Cauli Local,98.00
1638,Cauli Local,115.00
1639,Cauli Local,105.00
1640,Cauli Local,115.00
1641,Cauli Local,95.00
1642,Cauli Local,98.00
1643,Cauli Local,88.00
1644,Cauli Local,98.00
1645,Cauli Local,98.00
1646,Cauli Local,98.00
1647,Cauli Local,98.00
1648,Cauli Local,98.00
1649,Cauli Local,92.00
1650,Cauli Local,85.00
1651,Cauli Local,92.00
1652,Cauli Local,88.00
1653,Cauli Local,84.00
1654,Cauli Local,98.00
1655,Cauli Local,92.00
1656,Cauli Local,77.00
1657,Cauli Local,78.00
1658,Cauli Local,68.00
1659,Cauli Local,73.00
1660,Cauli Local,68.00
1661,Cauli Local,68.00
1662,Cauli Local,78.00
1663,Cauli Local,68.00
1664,Cauli Local,55.00
1665,Cauli Local,58.00
1666,Cauli Local,68.00
1667,Cauli Local,58.00
1668,Cauli Local,48.00
1669,Cauli Local,50.00
1670,Cauli Local,42.00
1671,Cauli Local,28.00
1672,Cauli Local,28.00
1673,Cauli Local,27.00
1674,Cauli Local,33.00
1675,Cauli Local,28.00
1676,Cauli Local,30.00
1677,Cauli Local,30.00
1678,Cauli Local,33.00
1679,Cauli Local,28.00
1680,Cauli Local,33.00
1681,Cauli Local,38.00
1682,Cauli Local,38.00
1683,Cauli Local,33.00
1684,Cauli Local,33.00
1685,Cauli Local,38.00
1686,Cauli Local,32.00
1687,Cauli Local,38.00
1688,Cauli Local,28.00
1689,Cauli Local,28.00
1690,Cauli Local,33.00
1691,Cauli Local,33.00
1692,Cauli Local,28.00
1693,Cauli Local,18.00
1694,Cauli Local,17.00
1695,Cauli Local,17.00
1696,Cauli Local,18.00
1697,Cauli Local,18.00
1698,Cauli Local,18.00
1699,Cauli Local,17.00
1700,Cauli Local,20.00
1701,Cauli Local,20.00
1702,Cauli Local,17.00
1703,Cauli Local,18.00
1704,Cauli Local,18.00
1705,Cauli Local,18.00
1706,Cauli Local,17.00
1707,Cauli Local,17.00
1708,Cauli Local,17.00
1709,Cauli Local,18.00
1710,Cauli Local,18.00
1711,Cauli Local,18.00
1712,Cauli Local,18.00
1713,Cauli Local,17.00
1714,Cauli Local,17.00
1715,Cauli Local,18.00
1716,Cauli Local,17.00
1717,Cauli Local,22.00
1718,Cauli Local,23.00
1719,Cauli Local,28.00
1720,Cauli Local,25.00
1721,Cauli Local,33.00
1722,Cauli Local,38.00
1723,Cauli Local,48.00
1724,Cauli Local,47.00
1725,Cauli Local,48.00
1726,Cauli Local,52.00
1727,Cauli Local,38.00
1728,Cauli Local,42.00
1729,Cauli Local,42.00
1730,Cauli Local,38.00
1731,Cauli Local,43.00
1732,Cauli Local,43.00
1733,Cauli Local,42.00
1734,Cauli Local,37.00
1735,Cauli Local,38.00
1736,Cauli Local,37.00
1737,Cauli Local,32.00
1738,Cauli Local,33.00
1739,Cauli Local,33.00
1740,Cauli Local,33.00
1741,Cauli Local,38.00
1742,Cauli Local,42.00
1743,Cauli Local,33.00
1744,Cauli Local,32.00
1745,Cauli Local,33.00
1746,Cauli Local,33.00
1747,Cauli Local,42.00
1748,Cauli Local,32.00
1749,Cauli Local,37.00
1750,Cauli Local,32.00
1751,Cauli Local,32.00
1752,Cauli Local,32.00
1753,Cauli Local,33.00
1754,Cauli Local,33.00
1755,Cauli Local,28.00
1756,Cauli Local,37.00
1757,Cauli Local,32.00
1758,Cauli Local,28.00
1759,Cauli Local,27.00
1760,Cauli Local,28.00
1761,Cauli Local,28.00
1762,Cauli Local,22.00
1763,Cauli Local,28.00
1764,Cauli Local,25.00
1765,Cauli Local,22.00
1766,Cauli Local,17.00
1767,Cauli Local,19.00
1768,Cauli Local,22.00
1769,Cauli Local,19.00
1770,Cauli Local,18.00
1771,Cauli Local,18.00
1772,Cauli Local,17.00
1773,Cauli Local,17.00
1774,Cauli Local,17.00
1775,Cauli Local,18.00
1776,Cauli Local,18.00
1777,Cauli Local,17.00
1778,Cauli Local,17.00
1779,Cauli Local,18.00
1780,Cauli Local,22.00
1781,Cauli Local,27.00
1782,Cauli Local,22.00
1783,Cauli Local,18.00
1784,Cauli Local,18.00
1785,Cauli Local,18.00
1786,Cauli Local,18.00
1787,Cauli Local,17.00
1788,Cauli Local,17.00
1789,Cauli Local,18.00
1790,Cauli Local,12.00
1791,Cauli Local,12.00
1792,Cauli Local,12.00
1793,Cauli Local,13.00
1794,Cauli Local,12.00
1795,Cauli Local,13.00
1796,Cauli Local,18.00
1797,Cauli Local,17.00
1798,Cauli Local,17.00
1799,Cauli Local,13.00
1800,Cauli Local,18.00
1801,Cauli Local,17.00
1802,Cauli Local,18.00
1803,Cauli Local,18.00
1804,Cauli Local,18.00
1805,Cauli Local,18.00
1806,Cauli Local,20.00
1807,Cauli Local,23.00
1808,Cauli Local,28.00
1809,Cauli Local,27.00
1810,Cauli Local,22.00
1811,Cauli Local,22.00
1812,Cauli Local,22.00
1813,Cauli Local,26.00
1814,Cauli Local,25.00
1815,Cauli Local,18.00
1816,Cauli Local,23.00
1817,Cauli Local,18.00
1818,Cauli Local,18.00
1819,Cauli Local,18.00
1820,Cauli Local,17.00
1821,Cauli Local,17.00
1822,Cauli Local,18.00
1823,Cauli Local,22.00
1824,Cauli Local,17.00
1825,Cauli Local,20.00
1826,Cauli Local,17.00
1827,Cauli Local,22.00
1828,Cauli Local,17.00
1829,Cauli Local,18.00
1830,Cauli Local,22.00
1831,Cauli Local,17.00
1832,Cauli Local,18.00
1833,Cauli Local,16.00
1834,Cauli Local,18.00
1835,Cauli Local,28.00
1836,Cauli Local,21.00
1837,Cauli Local,38.00
1838,Cauli Local,20.00
1839,Cauli Local,18.00
1840,Cauli Local,28.00
1841,Cauli Local,32.00
1842,Cauli Local,28.00
1843,Cauli Local,27.00
1844,Cauli Local,33.00
1845,Cauli Local,42.00
1846,Cauli Local,28.00
1847,Cauli Local,27.00
1848,Cauli Local,32.00
1849,Cauli Local,32.00
1850,Cauli Local,38.00
1851,Cauli Local,42.00
1852,Cauli Local,42.00
1853,Cauli Local,48.00
1854,Cauli Local,32.00
1855,Cauli Local,43.00
1856,Cauli Local,48.00
1857,Cauli Local,58.00
1858,Cauli Local,52.00
1859,Cauli Local,52.00
1860,Cauli Local,58.00
1861,Cauli Local,68.00
1862,Cauli Local,52.00
1863,Cauli Local,58.00
1864,Cauli Local,52.00
1865,Cauli Local,58.00
1866,Cauli Local,58.00
1867,Cauli Local,58.00
1868,Cauli Local,68.00
1869,Cauli Local,68.00
1870,Cauli Local,68.00
1871,Cauli Local,68.00
1872,Cauli Local,62.00
1873,Cauli Local,58.00
1874,Cauli Local,62.00
1875,Cauli Local,58.00
1876,Cauli Local,58.00
1877,Cauli Local,58.00
1878,Cauli Local,58.00
1879,Cauli Local,68.00
1880,Cauli Local,58.00
1881,Cauli Local,68.00
1882,Cauli Local,55.00
1883,Cauli Local,58.00
1884,Cauli Local,68.00
1885,Cauli Local,60.00
1886,Cauli Local,68.00
1887,Cauli Local,58.00
1888,Cauli Local,75.00
1889,Cauli Local,68.00
1890,Cauli Local,68.00
1891,Cauli Local,68.00
1892,Cauli Local,68.00
1893,Cauli Local,75.00
1894,Cauli Local,78.00
1895,Cauli Local,78.00
1896,Cauli Local,78.00
1897,Cauli Local,78.00
1898,Cauli Local,78.00
1899,Cauli Local,78.00
1900,Cauli Local,95.00
1901,Cauli Local,95.00
1902,Cauli Local,95.00
1903,Cauli Local,95.00
1904,Cauli Local,95.00
1905,Cauli Local,95.00
1906,Cauli Local,85.00
1907,Cauli Local,95.00
1908,Cauli Local,88.00
1909,Cauli Local,90.00
1910,Cauli Local,78.00
1911,Cauli Local,78.00
1912,Cauli Local,68.00
1913,Cauli Local,80.00
1914,Cauli Local,78.00
1915,Cauli Local,68.00
1916,Cauli Local,68.00
1917,Cauli Local,62.00
1918,Cauli Local,68.00
1919,Cauli Local,68.00
1920,Cauli Local,68.00
1921,Cauli Local,68.00
1922,Cauli Local,72.00
1923,Cauli Local,68.00
1924,Cauli Local,65.00
1925,Cauli Local,78.00
1926,Cauli Local,78.00
1927,Cauli Local,78.00
1928,Cauli Local,72.00
1929,Cauli Local,78.00
1930,Cauli Local,68.00
1931,Cauli Local,68.00
1932,Cauli Local,82.00
1933,Cauli Local,62.00
1934,Cauli Local,75.00
1935,Cauli Local,80.00
1936,Cauli Local,58.00
1937,Cauli Local,68.00
1938,Cauli Local,78.00
1939,Cauli Local,62.00
1940,Cauli Local,62.00
1941,Cauli Local,75.00
1942,Cauli Local,78.00
1943,Cauli Local,68.00
1944,Cauli Local,78.00
1945,Cauli Local,78.00
1946,Cauli Local,78.00
1947,Cauli Local,78.00
1948,Cauli Local,78.00
1949,Cauli Local,98.00
1950,Cauli Local,88.00
1951,Cauli Local,92.00
1952,Cauli Local,78.00
1953,Cauli Local,98.00
1954,Cauli Local,88.00
1955,Cauli Local,94.00
1956,Cauli Local,88.00
1957,Cauli Local,85.00
1958,Cauli Local,92.00
1959,Cauli Local,75.00
1960,Cauli Local,78.00
1961,Cauli Local,68.00
1962,Cauli Local,72.00
1963,Cauli Local,90.00
1964,Cauli Local,78.00
1965,Cauli Local,88.00
1966,Cauli Local,88.00
1967,Cauli Local,95.00
1968,Cauli Local,92.00
1969,Cauli Local,72.00
1970,Cauli Local,75.00
1971,Cauli Local,72.00
1972,Cauli Local,68.00
1973,Cauli Local,60.00
1974,Cauli Local,68.00
1975,Cauli Local,72.00
1976,Cauli Local,68.00
1977,Cauli Local,78.00
1978,Cauli Local,78.00
1979,Cauli Local,78.00
1980,Cauli Local,78.00
1981,Cauli Local,105.00
1982,Cauli Local,98.00
1983,Cauli Local,115.00
1984,Cauli Local,108.00
1985,Cauli Local,88.00
1986,Cauli Local,78.00
1987,Cauli Local,78.00
1988,Cauli Local,68.00
1989,Cauli Local,78.00
1990,Cauli Local,78.00
1991,Cauli Local,78.00
1992,Cauli Local,72.00
1993,Cauli Local,68.00
1994,Cauli Local,78.00
1995,Cauli Local,68.00
1996,Cauli Local,68.00
1997,Cauli Local,105.00
1998,Cauli Local,82.00
1999,Cauli Local,78.00
2000,Cauli Local,78.00
2001,Cauli Local,138.00
2002,Cauli Local,105.00
2003,Cauli Local,78.00
2004,Cauli Local,78.00
2005,Cauli Local,98.00
2006,Cauli Local,98.00
2007,Cauli Local,78.00
2008,Cauli Local,98.00
2009,Cauli Local,85.00
2010,Cauli Local,95.00
2011,Cauli Local,98.00
2012,Cauli Local,115.00
2013,Cauli Local,78.00
2014,Cauli Local,78.00
2015,Cauli Local,98.00
2016,Cauli Local,98.00
2017,Cauli Local,78.00
2018,Cauli Local,85.00
2019,Cauli Local,115.00
2020,Cauli Local,98.00
2021,Cauli Local,135.00
2022,Cauli Local,115.00
2023,Cauli Local,105.00
2024,Cauli Local,98.00
2025,Cauli Local,78.00
2026,Cauli Local,78.00
2027,Cauli Local,78.00
2028,Cauli Local,82.00
2029,Cauli Local,78.00
2030,Cauli Local,78.00
2031,Cauli Local,98.00
2032,Cauli Local,68.00
2033,Cauli Local,78.00
2034,Cauli Local,78.00
2035,Cauli Local,78.00
2036,Cauli Local,72.00
2037,Cauli Local,98.00
2038,Cauli Local,92.00
2039,Cauli Local,98.00
2040,Cauli Local,98.00
2041,Cauli Local,98.00
2042,Cauli Local,195.00
2043,Cauli Local,118.00
2044,Cauli Local,115.00
2045,Cauli Local,98.00
2046,Cauli Local,98.00
2047,Cauli Local,98.00
2048,Cauli Local,98.00
2049,Cauli Local,78.00
2050,Cauli Local,98.00
2051,Cauli Local,78.00
2052,Cauli Local,78.00
2053,Cauli Local,78.00
2054,Cauli Local,95.00
2055,Cauli Local,98.00
2056,Cauli Local,98.00
2057,Cauli Local,88.00
2058,Cauli Local,105.00
2059,Cauli Local,95.00
2060,Cauli Local,98.00
2061,Cauli Local,95.00
2062,Cauli Local,90.00
2063,Cauli Local,98.00
2064,Cauli Local,82.00
2065,Cauli Local,95.00
2066,Cauli Local,98.00
2067,Cauli Local,88.00
2068,Cauli Local,95.00
