sn,name,price
267,Potato Red,39.00
268,Potato Red,39.00
269,Potato Red,37.00
270,Potato Red,37.00
271,Potato Red,36.00
272,Potato Red,42.00
273,Potato Red,38.00
274,Potato Red,41.00
275,Potato Red,41.00
276,Potato Red,41.00
277,Potato Red,41.00
278,Potato Red,39.00
279,Potato Red,36.00
280,Potato Red,41.00
281,Potato Red,39.00
282,Potato Red,33.00
283,Potato Red,34.00
284,Potato Red,35.00
285,Potato Red,36.00
286,Potato Red,36.00
287,Potato Red,35.00
288,Potato Red,34.00
289,Potato Red,39.00
290,Potato Red,39.00
291,Potato Red,33.00
292,Potato Red,29.00
293,Potato Red,29.00
294,Potato Red,29.00
295,Potato Red,30.00
296,Potato Red,29.00
297,Potato Red,31.00
298,Potato Red,30.00
299,Potato Red,28.00
300,Potato Red,27.00
301,Potato Red,25.00
302,Potato Red,27.00
303,Potato Red,24.00
304,Potato Red,22.00
305,Potato Red,24.00
306,Potato Red,22.00
307,Potato Red,25.00
308,Potato Red,23.00
309,Potato Red,22.00
310,Potato Red,20.00
311,Potato Red,21.00
312,Potato Red,21.00
313,Potato Red,22.00
314,Potato Red,21.00
315,Potato Red,22.00
316,Potato Red,21.00
317,Potato Red,23.00
318,Potato Red,22.00
319,Potato Red,22.00
320,Potato Red,22.00
321,Potato Red,20.00
322,Potato Red,21.00
323,Potato Red,21.00
324,Potato Red,21.00
325,Potato Red,22.00
326,Potato Red,21.00
327,Potato Red,22.00
328,Potato Red,21.00
329,Potato Red,20.00
330,Potato Red,21.00
331,Potato Red,21.00
332,Potato Red,21.00
333,Potato Red,24.00
334,Potato Red,21.00
335,Potato Red,20.00
336,Potato Red,19.00
337,Potato Red,21.00
338,Potato Red,21.00
339,Potato Red,21.00
340,Potato Red,21.00
341,Potato Red,21.00
342,Potato Red,21.00
343,Potato Red,19.00
344,Potato Red,19.00
345,Potato Red,19.00
346,Potato Red,19.00
347,Potato Red,19.00
348,Potato Red,19.00
349,Potato Red,19.00
350,Potato Red,19.00
351,Potato Red,19.00
352,Potato Red,18.00
353,Potato Red,18.00
354,Potato Red,18.00
355,Potato Red,18.00
356,Potato Red,17.00
357,Potato Red,19.00
358,Potato Red,19.00
359,Potato Red,19.00
360,Potato Red,19.00
361,Potato Red,19.00
362,Potato Red,19.00
363,Potato Red,19.00
364,Potato Red,19.00
365,Potato Red,19.00
366,Potato Red,19.00
367,Potato Red,19.00
368,Potato Red,19.00
369,Potato Red,19.00
370,Potato Red,19.00
371,Potato Red,19.00
372,Potato Red,19.00
373,Potato Red,19.00
374,Potato Red,19.00
375,Potato Red,19.00
376,Potato Red,17.00
377,Potato Red,17.00
378,Potato Red,17.00
379,Potato Red,19.00
380,Potato Red,19.00
381,Potato Red,19.00
382,Potato Red,19.00
383,Potato Red,17.00
384,Potato Red,17.00
385,Potato Red,17.00
386,Potato Red,18.00
387,Potato Red,18.00
388,Potato Red,17.00
389,Potato Red,16.00
390,Potato Red,17.00
391,Potato Red,17.00
392,Potato Red,17.00
393,Potato Red,17.00
394,Potato Red,17.00
395,Potato Red,17.00
396,Potato Red,17.00
397,Potato Red,17.00
398,Potato Red,17.00
399,Potato Red,18.00
400,Potato Red,17.00
401,Potato Red,17.00
402,Potato Red,17.00
403,Potato Red,16.00
404,Potato Red,17.00
405,Potato Red,17.00
406,Potato Red,17.00
407,Potato Red,17.00
408,Potato Red,18.00
409,Potato Red,18.00
410,Potato Red,18.00
411,Potato Red,18.00
412,Potato Red,17.00
413,Potato Red,17.00
414,Potato Red,19.00
415,Potato Red,19.00
416,Potato Red,18.00
417,Potato Red,19.00
418,Potato Red,18.00
419,Potato Red,21.00
420,Potato Red,21.00
421,Potato Red,18.00
422,Potato Red,18.00
423,Potato Red,18.00
424,Potato Red,18.00
425,Potato Red,18.00
426,Potato Red,18.00
427,Potato Red,18.00
428,Potato Red,17.00
429,Potato Red,17.00
430,Potato Red,17.00
431,Potato Red,17.00
432,Potato Red,17.00
433,Potato Red,17.00
434,Potato Red,16.00
435,Potato Red,17.00
436,Potato Red,17.00
437,Potato Red,17.00
438,Potato Red,17.00
439,Potato Red,17.00
440,Potato Red,17.00
441,Potato Red,16.00
442,Potato Red,16.00
443,Potato Red,17.00
444,Potato Red,16.00
445,Potato Red,16.00
446,Potato Red,17.00
447,Potato Red,17.00
448,Potato Red,17.00
449,Potato Red,17.00
450,Potato Red,17.00
451,Potato Red,17.00
452,Potato Red,17.00
453,Potato Red,17.00
454,Potato Red,20.00
455,Potato Red,21.00
456,Potato Red,21.00
457,Potato Red,21.00
458,Potato Red,21.00
459,Potato Red,21.00
460,Potato Red,21.00
461,Potato Red,21.00
462,Potato Red,22.00
463,Potato Red,21.00
464,Potato Red,22.00
465,Potato Red,21.00
466,Potato Red,21.00
467,Potato Red,22.00
468,Potato Red,22.00
469,Potato Red,21.00
470,Potato Red,21.00
471,Potato Red,21.00
472,Potato Red,21.00
473,Potato Red,21.00
474,Potato Red,21.00
475,Potato Red,22.00
476,Potato Red,21.00
477,Potato Red,21.00
478,Potato Red,22.00
479,Potato Red,23.00
480,Potato Red,23.00
481,Potato Red,22.00
482,Potato Red,22.00
483,Potato Red,22.00
484,Potato Red,22.00
485,Potato Red,22.00
486,Potato Red,22.00
487,Potato Red,22.00
488,Potato Red,22.00
